1	ID	  0	0	0	0	
2	Case Number	  0	0	0	0	
3	Date	  0	0	0	0	
4	Block	  0	0	0	0	
5	IUCR	  0	0	0	0	
6	Primary Type	  0	0	0	0	
7	Description	  0	0	0	0	
8	Location Description	  0	0	0	0	
9	Arrest	  0	0	0	0	
10	Domestic	  0	0	0	0	
11	Beat	  0	0	0	0	
12	District	  0	0	0	0	
13	FBI Code	  0	0	0	0	
14	X Coordinate	  0	0	0	0	
15	Y Coordinate	  0	0	0	0	
16	Year	  0	0	0	0	
17	Updated On	  0	0	0	0	
18	Latitude	  0	0	0	0	
19	Longitude	  0	0	0	0	
20	Location	  0	0	0	0	
21	timestartpos	  0	0	0	0	
22	timeendpos	  0	0	0	0	
23	date_second	  0	0	0	0	
24	date_hour	  0	0	0	0	
25	date_minute	  0	0	0	0	
26	date_year	  0	0	0	0	
27	date_month	  0	0	0	0	
28	september	  0	0	0	0	
29	date_mday	  0	0	0	0	
30	date_wday	  0	0	0	0	
31	thursday	  0	0	0	0	
32	date_zone	  0	0	0	0	
33	local	  0	0	0	0	
34	friday	  0	0	0	0	
35	Ward	  0	0	0	0	
36	Community Area	  0	0	0	0	
37	july	  0	0	0	0	
38	monday	  0	0	0	0	
39	october	  0	0	0	0	
40	sunday	  0	0	0	0	
41	june	  0	0	0	0	
42	saturday	  0	0	0	0	
43	tuesday	  0	0	0	0	
44	august	  0	0	0	0	
45	wednesday	   0	0	0	0	
46	november	  0	0	0	0	
47	may	  0	0	0	0	
