1	log_level	  0	0	0	0	
2	component	  0	0	0	0	
3	data.fs_type	  0	0	0	0	
4	data.mount_point	  0	0	0	0	
5	date_second	  0	0	0	0	
6	date_hour	  0	0	0	0	
7	date_minute	  0	0	0	0	
8	date_year	  0	0	0	0	
9	date_month	  0	0	0	0	
10	june	  0	0	0	0	
11	date_mday	  0	0	0	0	
12	date_wday	  0	0	0	0	
13	thursday	  0	0	0	0	
14	date_zone	  0	0	0	0	
15	metric_name:spl.intr.disk_objects.Partitions.data.capacity	  0	0	0	0	
16	metric_name:spl.intr.disk_objects.Partitions.data.available	  0	0	0	0	
17	metric_name:spl.intr.disk_objects.Partitions.data.free	  0	0	0	0	
18	timestartpos	  0	0	0	0	
19	timeendpos	  0	0	0	0	
20	group	  0	0	0	0	
21	bucket_metrics	  0	0	0	0	
22	metric_name:spl.mlog.bucket_metrics.current_hot	  0	0	0	0	
23	metric_name:spl.mlog.bucket_metrics.current_hot_replicas	  0	0	0	0	
24	metric_name:spl.mlog.bucket_metrics.current_total	  0	0	0	0	
25	metric_name:spl.mlog.bucket_metrics.created	  0	0	0	0	
26	metric_name:spl.mlog.bucket_metrics.created_replicas	  0	0	0	0	
27	metric_name:spl.mlog.bucket_metrics.rolled	     0	0	0	0	
28	metric_name:spl.mlog.bucket_metrics.frozen	  0	0	0	0	
29	metric_name:spl.mlog.bucket_metrics.total_removed	  0	0	0	0	
30	conf	  0	0	0	0	
31	action	  0	0	0	0	
32	base_initialize	  0	0	0	0	
33	metric_name:spl.mlog.conf.count	  0	0	0	0	
34	metric_name:spl.mlog.conf.wallclock_ms_total	  0	0	0	0	
35	metric_name:spl.mlog.conf.wallclock_ms_max	  0	0	0	0	
36	metric_name:spl.mlog.conf.cpu_total	  0	0	0	0	
37	metric_name:spl.mlog.conf.cpu_max	  0	0	0	0	
38	deploy-connections	  0	0	0	0	
39	metric_name:spl.mlog.deploy-connections.nCurrent	  0	0	0	0	
40	executor	  0	0	0	0	
41	name	  0	0	0	0	
42	alertnotifierexecutor	  0	0	0	0	
43	metric_name:spl.mlog.executor.jobs_added	  0	0	0	0	
44	metric_name:spl.mlog.executor.jobs_finished	  0	0	0	0	
45	metric_name:spl.mlog.executor.current_size	  0	0	0	0	
46	metric_name:spl.mlog.executor.smallest_size	  0	0	0	0	
47	metric_name:spl.mlog.executor.largest_size	  0	0	0	0	
48	metric_name:spl.mlog.executor.max_size	  0	0	0	0	
49	filesystemopexecutor	  0	0	0	0	
50	slicesuploadexecutor	  0	0	0	0	
51	cachemgr_del	  0	0	0	0	
52	cachemgr_down	  0	0	0	0	
53	cachemgr_up	  0	0	0	0	
54	pipelineset	  0	0	0	0	
55	load_metrics	  0	0	0	0	
56	busiest_thread_name	  0	0	0	0	
57	indexerPipe	  0	0	0	0	
58	metric_name:spl.mlog.pipelineset.ingest_pipe	  0	0	0	0	
59	metric_name:spl.mlog.pipelineset.dutycycle_ratio	  0	0	0	0	
60	metric_name:spl.mlog.pipelineset.share	  0	0	0	0	
61	metric_name:spl.mlog.pipelineset.requests_last_period	  0	0	0	0	
62	search_health_metrics	  0	0	0	0	
63	bundle_directory_reaper	  0	0	0	0	
64	metric_name:spl.mlog.search_health_metrics.bundle_directory_reaper.bundle_dir_reaper_max_ms	  0	0	0	0	
65	metric_name:spl.mlog.search_health_metrics.bundle_directory_reaper.bundle_dir_reaper_mean_ms	  0	0	0	0	
66	compute_search_quota	  0	0	0	0	
67	metric_name:spl.mlog.search_health_metrics.compute_search_quota.compute_search_quota_max_ms	  0	0	0	0	
68	metric_name:spl.mlog.search_health_metrics.compute_search_quota.compute_search_quota_mean_ms	  0	0	0	0	
69	spacemgr	  0	0	0	0	
70	metric_name:spl.mlog.spacemgr.reserved_bytes	  0	0	0	0	
71	metric_name:spl.mlog.spacemgr.free_bytes	  0	0	0	0	
72	per_source_thruput	  0	0	0	0	
73	series	  0	0	0	0	
74	c:	  0	0	0	0	
75	metric_name:spl.mlog.per_source_thruput.kbps	  0	0	0	0	
76	metric_name:spl.mlog.per_source_thruput.eps	  0	0	0	0	
77	metric_name:spl.mlog.per_source_thruput.kb	  0	0	0	0	
78	metric_name:spl.mlog.per_source_thruput.ev	  0	0	0	0	
79	metric_name:spl.mlog.per_source_thruput.avg_age	  0	0	0	0	
80	metric_name:spl.mlog.per_source_thruput.max_age	  0	0	0	0	
81	audittrail	  0	0	0	0	
82	thruput	  0	0	0	0	
83	metric_name:spl.mlog.thruput.thruput.instantaneous_kbps	  0	0	0	0	
84	metric_name:spl.mlog.thruput.thruput.instantaneous_eps	  0	0	0	0	
85	metric_name:spl.mlog.thruput.thruput.average_kbps	  0	0	0	0	
86	metric_name:spl.mlog.thruput.thruput.total_k_processed	  0	0	0	0	
87	metric_name:spl.mlog.thruput.thruput.kb	  0	0	0	0	
88	metric_name:spl.mlog.thruput.thruput.ev	  0	0	0	0	
89	jobs	  0	0	0	0	
90	alertnotifier	  0	0	0	0	
91	metric_name:spl.mlog.jobs.alertnotifier.TJob	  0	0	0	0	
92	telemetry_api	  0	0	0	0	
93	fschangemonitor	  0	0	0	0	
94	friday	  0	0	0	0	
95	saturday	  0	0	0	0	
96	sunday	  0	0	0	0	
97	filesystemop	  0	0	0	0	
98	metric_name:spl.mlog.jobs.filesystemop.TJob	  0	0	0	0	
99	monday	  0	0	0	0	
100	tuesday	  0	0	0	0	
101	wednesday	  0	0	0	0	
102	acquire_mutex	  0	0	0	0	
