1	timestamp	  0	0	0	0	
2	none	  0	0	0	0	
3	timestartpos	  0	0	0	0	
4	timeendpos	  0	0	0	0	
5	date_second	  0	0	0	0	
6	date_hour	  0	0	0	0	
7	date_minute	  0	0	0	0	
8	date_year	  0	0	0	0	
9	date_month	  0	0	0	0	
10	january	  0	0	0	0	
11	date_mday	  0	0	0	0	
12	date_wday	  0	0	0	0	
13	thursday	  0	0	0	0	
14	date_zone	  0	0	0	0	
15	friday	  0	0	0	0	
16	sunday	  0	0	0	0	
17	monday	  0	0	0	0	
18	tuesday	  0	0	0	0	
19	wednesday	  0	0	0	0	
20	time	  0	0	0	0	
21	status	  0	0	0	0	
22	start	  0	0	0	0	
23	end	          0	0	0	0	
24	executionID	  0	0	0	0	
25	visibility	  0	0	0	0	
26	method	  0	0	0	0	
27	start_date	  0	0	0	0	
28	end_date	  0	0	0	0	
29	count	  0	0	0	0	
30	version	  0	0	0	0	
31	schedule-data.schedule.day	  0	0	0	0	
32	schedule-data.schedule.hour	  0	0	0	0	
33	schedule-data.now.day	  0	0	0	0	
34	schedule-data.now.hour	  0	0	0	0	
35	schedule-data.should_run	  0	0	0	0	
36	true	  0	0	0	0	
37	reportStartDate	  0	0	0	0	
38	instance.type	  0	0	0	0	
39	Running_Phase{}	  0	0	0	0	
40	components{}.component	  0	0	0	0	
41	components{}.runDuration	  0	0	0	0	
42	components{}.scanCount	  0	0	0	0	
43	components{}.resultCount	  0	0	0	0	
44	components{}.isFailed	  0	0	0	0	
45	components{}.searchProviders	  0	0	0	0	
46	components{}.sid	  0	0	0	0	
47	exceptions{}	  0	0	0	0	
48	events_indexed	  0	0	0	0	
49	lead node	  0	0	0	0	
50	profile.visibility{}	  0	0	0	0	
51	profile.cluster_mode	  0	0	0	0	
52	profile.roles.indexer	  0	0	0	0	
53	profile.roles.license_master	  0	0	0	0	
54	profile.roles.in_cluster	  0	0	0	0	
55	false	  0	0	0	0	
56	profile.roles.cluster_master	  0	0	0	0	
57	profile.roles.lead_node	  0	0	0	0	
58	query_telemetry.count	  0	0	0	0	
59	query_telemetry.time	  0	0	0	0	
60	SendData.log{}.count	  0	0	0	0	
61	SendData.log{}.length	  0	0	0	0	
62	SendData.log{}.time	  0	0	0	0	
63	SendData.count.count	  0	0	0	0	
64	SendData.count.time	  0	0	0	0	
65	february	  0	0	0	0	
66	saturday	  0	0	0	0	
67	march	  0	0	0	0	
