1	log_level	  0	0	0	0	
2	component	  0	0	0	0	
3	data.fs_type	  0	0	0	0	
4	data.mount_point	  0	0	0	0	
5	date_second	  0	0	0	0	
6	date_hour	  0	0	0	0	
7	date_minute	  0	0	0	0	
8	date_year	  0	0	0	0	
9	date_month	  0	0	0	0	
10	june	  0	0	0	0	
11	date_mday	  0	0	0	0	
12	date_wday	  0	0	0	0	
13	monday	  0	0	0	0	
14	date_zone	  0	0	0	0	
15	metric_name:spl.intr.disk_objects.Partitions.data.capacity	  0	0	0	0	
16	metric_name:spl.intr.disk_objects.Partitions.data.available	  0	0	0	0	
17	metric_name:spl.intr.disk_objects.Partitions.data.free	  0	0	0	0	
18	timestartpos	  0	0	0	0	
19	timeendpos	  0	0	0	0	
20	group	  0	0	0	0	
21	search_health_metrics	  0	0	0	0	
22	name	  0	0	0	0	
23	bundle_directory_reaper	  0	0	0	0	
24	metric_name:spl.mlog.search_health_metrics.bundle_directory_reaper.bundle_dir_reaper_max_ms	  0	0	0	0	
25	metric_name:spl.mlog.search_health_metrics.bundle_directory_reaper.bundle_dir_reaper_mean_ms	  0	0	0	0	
26	bucket_metrics	  0	0	0	0	
27	metric_name:spl.mlog.bucket_metrics.current_hot	  0	0	0	0	
28	metric_name:spl.mlog.bucket_metrics.current_hot_replicas	  0	0	0	0	
29	metric_name:spl.mlog.bucket_metrics.current_total	  0	0	0	0	
30	metric_name:spl.mlog.bucket_metrics.created	  0	0	0	0	
31	metric_name:spl.mlog.bucket_metrics.created_replicas	  0	0	0	0	
32	metric_name:spl.mlog.bucket_metrics.rolled	  0	0	0	0	
33	metric_name:spl.mlog.bucket_metrics.frozen	  0	0	0	0	
34	metric_name:spl.mlog.bucket_metrics.total_removed	  0	0	0	0	
35	conf	  0	0	0	0	
36	action	  0	0	0	0	
37	base_initialize	  0	0	0	0	
38	metric_name:spl.mlog.conf.count	  0	0	0	0	
39	metric_name:spl.mlog.conf.wallclock_ms_total	  0	0	0	0	
40	metric_name:spl.mlog.conf.wallclock_ms_max	  0	0	0	0	
41	metric_name:spl.mlog.conf.cpu_total	  0	0	0	0	
42	metric_name:spl.mlog.conf.cpu_max	  0	0	0	0	
43	deploy-connections	  0	0	0	0	
44	metric_name:spl.mlog.deploy-connections.nCurrent	  0	0	0	0	
45	executor	  0	0	0	0	
46	alertnotifierexecutor	  0	0	0	0	
47	metric_name:spl.mlog.executor.jobs_added	  0	0	0	0	
48	metric_name:spl.mlog.executor.jobs_finished	      0	0	0	0	
49	metric_name:spl.mlog.executor.current_size	  0	0	0	0	
50	metric_name:spl.mlog.executor.smallest_size	  0	0	0	0	
51	metric_name:spl.mlog.executor.largest_size	  0	0	0	0	
52	metric_name:spl.mlog.executor.max_size	  0	0	0	0	
53	filesystemopexecutor	  0	0	0	0	
54	cachemgr_del	  0	0	0	0	
55	cachemgr_down	  0	0	0	0	
56	cachemgr_post_upload_job	  0	0	0	0	
57	cachemgr_up	  0	0	0	0	
58	pipelineset	  0	0	0	0	
59	load_metrics	  0	0	0	0	
60	busiest_thread_name	  0	0	0	0	
61	indexerPipe	  0	0	0	0	
62	metric_name:spl.mlog.pipelineset.ingest_pipe	  0	0	0	0	
63	metric_name:spl.mlog.pipelineset.dutycycle_ratio	  0	0	0	0	
64	metric_name:spl.mlog.pipelineset.share	  0	0	0	0	
65	metric_name:spl.mlog.pipelineset.requests_last_period	  0	0	0	0	
66	compute_search_quota	  0	0	0	0	
67	metric_name:spl.mlog.search_health_metrics.compute_search_quota.compute_search_quota_max_ms	  0	0	0	0	
68	metric_name:spl.mlog.search_health_metrics.compute_search_quota.compute_search_quota_mean_ms	  0	0	0	0	
69	spacemgr	  0	0	0	0	
70	metric_name:spl.mlog.spacemgr.reserved_bytes	  0	0	0	0	
71	metric_name:spl.mlog.spacemgr.free_bytes	  0	0	0	0	
72	per_host_regex_cpu	  0	0	0	0	
73	series	  0	0	0	0	
74	beer-pc01	  0	0	0	0	
75	metric_name:spl.mlog.per_host_regex_cpu.cpu	  0	0	0	0	
76	metric_name:spl.mlog.per_host_regex_cpu.cpupe	  0	0	0	0	
77	metric_name:spl.mlog.per_host_regex_cpu.bytes	  0	0	0	0	
78	metric_name:spl.mlog.per_host_regex_cpu.ev	  0	0	0	0	
79	per_index_msp_cpu	  0	0	0	0	
80	_internal	  0	0	0	0	
81	metric_name:spl.mlog.per_index_msp_cpu.cpu_time_ms	  0	0	0	0	
82	metric_name:spl.mlog.per_index_msp_cpu.avg_cpu_time_per_event_ms	  0	0	0	0	
83	metric_name:spl.mlog.per_index_msp_cpu.bytes	  0	0	0	0	
84	metric_name:spl.mlog.per_index_msp_cpu.event_count	  0	0	0	0	
85	_introspection	  0	0	0	0	
86	_metrics	  0	0	0	0	
87	per_source_thruput	  0	0	0	0	
88	c:	  0	0	0	0	
89	metric_name:spl.mlog.per_source_thruput.kbps	  0	0	0	0	
90	metric_name:spl.mlog.per_source_thruput.eps	  0	0	0	0	
