1	timestartpos	  0	0	0	0	
2	timeendpos	  0	0	0	0	
3	date_second	  0	0	0	0	
4	date_hour	  0	0	0	0	
5	date_minute	  0	0	0	0	
6	date_year	  0	0	0	0	
7	date_month	  0	0	0	0	
8	june	  0	0	0	0	
9	date_mday	  0	0	0	0	
10	date_wday	  0	0	0	0	
11	thursday	  0	0	0	0	
12	date_zone	  0	0	0	0	
13	local	  0	0	0	0	
14	datetime	  0	0	0	0	
15	log_level	  0	0	0	0	
16	component	  0	0	0	0	
17	data.task	  0	0	0	0	
18	data.source_area	  0	0	0	0	
19	data.tmp_staging_area	  0	0	0	0	
20	data.dst_staging_area	  0	0	0	0	
21	friday	    0	0	0	0	
22	saturday	  0	0	0	0	
23	sunday	  0	0	0	0	
24	monday	  0	0	0	0	
25	tuesday	  0	0	0	0	
