0	270	  7688	1751269210	1751278017	1751278018	
1	source::C:\Program Files\Splunk\var\log\introspection\disk_objects.log	284	1751269210	1751277677	1751277679	
2	source::C:\Program Files\Splunk\var\log\introspection\kvstore.log	  1437	1751269217	1751278017	1751278018	
3	source::C:\Program Files\Splunk\var\run\splunk\search_telemetry\8c6651431bc714c9_alertsmanager_1751269221.1_search_telemetry.json	  1	1751269222	1751269222	1751269223	
4	source::C:\Program Files\Splunk\var\log\introspection\resource_usage.log	  5542	1751269227	1751278015	1751278016	
5	source::C:\Program Files\Splunk\var\run\splunk\search_telemetry\bcce883573e0af24_scheduler__nobody_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD54740dfff07b17ef1_at_1751269210_0_search_telemetry.json	  1	1751269242	1751269242	1751269242	
6	source::C:\Program Files\Splunk\var\run\splunk\search_telemetry\190a5fb69292b121_admin__admin__search__search1_1751269284.16_search_telemetry.json	  1	1751269285	1751269285	1751269286	
7	source::C:\Program Files\Splunk\var\run\splunk\search_telemetry\6462eeaa1d46ef48_admin__admin__search__search10_1751269283.10_search_telemetry.json	  1	1751269286	1751269286	1751269286	
8	source::C:\Program Files\Splunk\var\run\splunk\search_telemetry\81c16e84705af76c_admin__admin__search__search2_1751269283.2_search_telemetry.json	  1	1751269286	1751269286	1751269286	
9	source::C:\Program Files\Splunk\var\run\splunk\search_telemetry\db95b7c92b922fc2_admin__admin__search__search8_1751269283.8_search_telemetry.json	  1	1751269286	1751269286	1751269286	
10	source::C:\Program Files\Splunk\var\run\splunk\search_telemetry\f6c3fdfb57f411bb_admin__admin__search__search12_1751269283.12_search_telemetry.json	  1	1751269286	1751269286	1751269286	
11	source::C:\Program Files\Splunk\var\run\splunk\search_telemetry\2bf7244cb675810a_admin__admin__search__search5_1751269283.6_search_telemetry.json	  1	1751269286	1751269286	1751269287	
