1	ID	  0	0	0	0	
2	Case Number	  0	0	0	0	
3	Date	  0	0	0	0	
4	Block	  0	0	0	0	
5	IUCR	  0	0	0	0	
6	Primary Type	  0	0	0	0	
7	Description	  0	0	0	0	
8	Location Description	  0	0	0	0	
9	Arrest	  0	0	0	0	
10	Domestic	  0	0	0	0	
11	Beat	  0	0	0	0	
12	District	  0	0	0	0	
13	Ward	  0	0	0	0	
14	Community Area	  0	0	0	0	
15	FBI Code	  0	0	0	0	
16	Year	  0	0	0	0	
17	Updated On	  0	0	0	0	
18	timestartpos	  0	0	0	0	
19	timeendpos	  0	0	0	0	
20	date_second	  0	0	0	0	
21	date_hour	  0	0	0	0	
22	date_minute	  0	0	0	0	
23	date_year	  0	0	0	0	
24	date_month	  0	0	0	0	
25	august	  0	0	0	0	
26	date_mday	  0	0	0	0	
27	date_wday	  0	0	0	0	
28	sunday	  0	0	0	0	
29	date_zone	  0	0	0	0	
30	local	  0	0	0	0	
31	saturday	  0	0	0	0	
32	october	  0	0	0	0	
33	monday	  0	0	0	0	
34	X Coordinate	  0	0	0	0	
35	Y Coordinate	  0	0	0	0	
36	Latitude	  0	0	0	0	
37	Longitude	  0	0	0	0	
38	Location	  0	0	0	0	
39	september	  0	0	0	0	
40	friday	  0	0	0	0	
41	june	  0	0	0	0	
42	wednesday	  0	0	0	0	
43	tuesday	  0	0	0	0	
44	thursday	  0	0	0	0	
45	july	   0	0	0	0	
46	may	  0	0	0	0	
47	319550	  0	0	0	0	
48	G010579	  0	0	0	0	
49	01_05_2001 08_58_49 PM	  0	0	0	0	
50	027XX N CLARK ST	  0	0	0	0	
51	1210	  0	0	0	0	
52	DECEPTIVE PRACTICE	  0	0	0	0	
53	THEFT OF LABOR_SERVICES	  0	0	0	0	
54	RESTAURANT	  0	0	0	0	
55	true	  0	0	0	0	
56	false	  0	0	0	0	
57	1933	  0	0	0	0	
58	019	  0	0	0	0	
59	11	  0	0	0	0	
60	1171620	  0	0	0	0	
61	1918507	  0	0	0	0	
62	2001	  0	0	0	0	
63	08_17_2015 03_03_40 PM	  0	0	0	0	
64	41_931846087	  0	0	0	0	
65	87_644734574	  0	0	0	0	
66	41_931846087_ _87_644734574	  0	0	0	0	
