1	timestamp	  0	0	0	0	
2	none	  0	0	0	0	
3	time	  0	0	0	0	
4	status	  0	0	0	0	
5	start	  0	0	0	0	
6	end	  0	0	0	0	
7	executionID	  0	0	0	0	
8	visibility	  0	0	0	0	
9	method	  0	0	0	0	
10	start_date	  0	0	0	0	
11	end_date	  0	0	0	0	
12	count	  0	0	0	0	
13	version	  0	0	0	0	
14	date_second	  0	0	0	0	
15	date_hour	  0	0	0	0	
16	date_minute	  0	0	0	0	
17	date_year	  0	0	0	0	
18	date_month	  0	0	0	0	
19	june	  0	0	0	0	
20	date_mday	  0	0	0	0	
21	date_wday	  0	0	0	0	
22	thursday	  0	0	0	0	
23	date_zone	  0	0	0	0	
24	schedule-data.schedule.day	  0	0	0	0	
25	schedule-data.schedule.hour	  0	0	0	0	
26	schedule-data.now.day	  0	0	0	0	
27	schedule-data.now.hour	  0	0	0	0	
28	schedule-data.should_run	  0	0	0	0	
29	true	  0	0	0	0	
30	reportStartDate	  0	0	0	0	
31	instance.type	  0	0	0	0	
32	Running_Phase{}	  0	0	0	0	
33	components{}.component	  0	0	0	0	
34	components{}.runDuration	  0	0	0	0	
35	components{}.scanCount	  0	0	0	0	
36	components{}.resultCount	  0	0	0	0	
37	components{}.isFailed	  0	0	0	0	
38	components{}.searchProviders	  0	0	0	0	
39	components{}.sid	  0	0	0	0	
40	exceptions{}	  0	0	0	0	
41	events_indexed	  0	0	0	0	
42	lead node	  0	0	0	0	
43	profile.visibility{}	  0	0	0	0	
44	profile.cluster_mode	  0	0	0	0	
45	profile.roles.indexer	  0	0	0	0	
46	profile.roles.license_master	  0	0	0	0	
47	profile.roles.in_cluster	  0	0	0	0	
48	false	  0	0	0	0	
49	profile.roles.cluster_master	  0	0	0	0	
50	profile.roles.lead_node	  0	0	0	0	
51	query_telemetry.count	  0	0	0	0	
52	query_telemetry.time	  0	0	0	0	
53	SendData.log{}.count	  0	0	0	0	
54	SendData.log{}.length	  0	0	0	0	
55	SendData.log{}.time	  0	0	0	0	
56	SendData.count.count	  0	0	0	0	
57	SendData.count.time	  0	0	0	0	
58	timestartpos	  0	0	0	0	
59	timeendpos	  0	0	0	0	
60	friday	  0	0	0	0	
61	saturday	  0	0	0	0	
62	sunday	  0	0	0	0	
63	null	  0	0	0	0	
64	monday	  0	0	0	0	
65	tuesday	  0	0	0	0	
66	july	  0	0	0	0	
67	wednesday	  0	0	0	0	
